SKU,PRICE
11481,345.0
11481,380.0
11481,413.0
11481,445.0
11481,445.0
11481,495.0
11481,609.0
11481,780.0
11481,1095.0
11482,139.0
11482,144.95
11482,152.0
11482,155.0
11482,175.0
11482,184.49
11482,189.0
11482,194.49
11482,196.0
11482,200.0
11482,250.0
11482,392.0
11482,911.0
11483,139.0
11483,144.95
11483,152.0
11483,155.0
11483,175.0
11483,184.49
11483,189.0
11483,194.49
11483,196.0
11483,200.0
11483,250.0
11483,392.0
11483,911.0
11484,170.0
11484,195.0
11484,209.0
11484,215.0
11484,225.0
11484,225.0
11484,229.0
11484,229.0
11484,238.0
11484,239.95
11484,250.55
11484,276.0
11484,295.0
11484,299.0
11484,325.0
11484,349.99
11484,350.0
11484,405.97
11484,469.0
11484,480.0
11485,170.0
11485,195.0
11485,209.0
11485,215.0
11485,225.0
11485,225.0
11485,229.0
11485,229.0
11485,238.0
11485,239.95
11485,250.55
11485,276.0
11485,295.0
11485,299.0
11485,325.0
11485,349.99
11485,350.0
11485,405.97
11485,469.0
11485,480.0
11486,300.0
11486,309.0
11486,317.0
11486,325.0
11486,329.95
11486,345.0
11486,353.0
11486,355.0
11486,359.0
11486,360.0
11486,395.0
11486,395.0
11486,399.98
11486,400.0
11486,440.0
11486,455.84
11486,474.99
11486,900.0
11486,1099.99
11487,299.0
11487,299.0
11487,309.0
11487,310.0
11487,323.0
11487,323.0
11487,333.0
11487,369.0
11487,389.97
11487,399.98
11487,419.0
11487,425.0
11487,494.89
11488,175.0
11488,175.0
11488,179.0
11488,190.0
11488,199.95
11488,206.0
11488,219.0
11488,269.98
11488,345.0
11488,498.0
11488,1995.0
11488,2712.0
11489,179.99
11489,188.0
11489,199.0
11489,199.0
11489,229.99
11489,239.99
11489,250.0
11489,252.89
11489,259.34
11489,259.98
11489,279.99
11489,279.99
11489,366.0
11491,248.99
11491,275.0
11491,275.0
11491,275.0
11491,275.0
11491,278.0
11491,279.2
11491,279.95
11491,294.0
11491,299.0
11491,309.99
11491,319.97
11491,319.99
11491,329.0
11491,339.99
11491,345.0
11491,349.0
11491,349.0
11491,349.95
11491,349.99
11491,350.0
11492,123.95
11492,198.98
11492,199.98
11492,199.99
11492,199.99
11492,205.0
11492,208.95
11492,209.0
11492,210.0
11492,219.98
11492,219.99
11492,228.0
11492,228.98
11492,229.99
11492,229.99
11492,229.99
11492,229.99
11492,230.0
11493,319.0
11493,331.99
11493,375.0
11493,392.0
11493,399.95
11493,399.99
11493,425.0
11493,425.0
11493,469.99
11493,495.0
11493,609.99
11493,626.75
11493,699.0
11493,795.0
11493,850.0
11493,1071.75
11493,1125.0
11494,325.0
11494,350.0
11494,373.0
11494,375.0
11494,399.0
11494,413.55
11494,450.0
11494,479.0
11495,139.0
11495,170.0
11495,178.0
11495,180.0
11495,184.95
11495,244.99
11495,375.0
11495,379.95
11495,395.0
11496,185.0
11496,195.0
11496,199.99
11496,199.99
11496,200.0
11496,205.0
11496,214.99
11496,217.0
11496,219.0
11496,225.0
11496,229.0
11496,265.0
11496,269.99
11496,270.0
11496,500.0
11497,139.97
11497,230.0
11497,234.0
11497,245.0
11497,255.0
11497,265.0
11497,265.0
11497,279.0
11497,279.99
11497,289.99
11497,295.0
11497,299.0
11497,299.0
11497,300.0
11497,313.99
11497,318.89
11497,319.2
11497,338.34
11497,349.99
11498,109.95
11498,134.0
11498,139.0
11498,145.0
11498,145.0
11498,148.0
11498,148.98
11498,149.0
11498,150.0
11498,158.0
11498,158.0
11498,159.0
11498,167.99
11498,169.89
11498,172.0
11498,174.99
11498,175.0
11499,160.0
11499,195.0
11499,200.0
11499,225.0
11499,245.0
11499,255.0
11499,279.99
11499,425.0
11499,538.55
11500,345.0
11500,375.0
11500,399.0
11500,419.95
11500,420.0
11500,440.0
11500,470.65
11500,495.0
11500,525.0
11500,600.0
11500,999.0
11500,1125.0
11501,137.0
11501,175.0
11502,139.0
11502,164.0
11502,169.0
11502,189.99
11502,205.0
11502,209.0
11502,1750.005
11502,2025.0
11503,124.95
11503,135.0
11503,137.0
11503,475.0
11505,175.0
11505,179.0
11505,179.99
11505,180.0
11505,185.0
11505,189.0
11505,199.0
11505,199.2
11505,199.99
11505,215.0
11505,219.99
11505,230.55
11505,249.0
11505,249.0
11505,249.99
11505,259.0
11505,269.34
11505,299.99
11505,299.99
11505,299.99
11505,299.99
11505,299.99
11505,349.99
11506,135.0
11506,139.0
11506,144.0
11506,144.94
11506,150.0
11506,175.0
11506,179.99
11506,325.0
11506,665.0
11507,177.0
11507,185.0
11507,189.99
11507,190.0
11507,195.0
11507,199.95
11507,200.0
11507,209.0
11507,209.99
11507,211.99
11507,215.0
11507,219.95
11507,219.99
11507,235.0
11507,235.0
11507,235.0
11507,235.0
11508,999.0
11508,1000.0
11508,1040.0
11508,1099.0
11508,1149.0
11508,1200.0
11508,1295.0
11508,1350.0
11508,1400.0
11508,1450.0
11508,1499.0
11508,1573.89
11508,1625.0
11508,1800.0
11509,450.0
11509,475.0
11509,625.0
11509,675.0
11509,695.0
11509,696.0
11509,699.0
11509,799.0
11509,895.0
11509,899.98
11509,8899.0
11510,315.0
11510,493.0
11510,513.0
11510,525.0
11510,526.0
11510,550.0
11510,615.0
11510,1220.0
11510,2400.0
11511,390.0
11511,495.0
11511,525.0
11511,575.0
11511,575.0
11511,575.0
11511,589.0
11511,589.0
11511,599.0
11511,615.0
11511,620.0
11511,638.0
11511,699.0
11511,716.0
11512,799.99
11512,825.0
11512,828.0
11512,849.99
11512,850.0
11512,850.0
11512,895.0
11512,899.99
11512,900.0
11512,930.0
11512,949.98
11512,999.0
11513,495.0
11513,499.0
11513,519.0
11513,529.99
11513,550.0
11513,659.99
11513,699.88
11513,699.99
11513,1100.0
11514,485.0
11514,495.0
11514,506.0
11514,509.0
11514,630.0
11515,395.0
11515,475.89
11515,550.0
11515,615.0
11515,620.0
11515,625.0
11515,625.0
11515,639.0
11515,646.0
11515,675.0
11515,699.97
11515,749.0
11515,749.0
11515,760.0
11515,795.0
11515,799.0
11515,799.0
11515,849.98
11515,871.84
11515,885.0
11516,450.0
11516,500.0
11516,511.0
11516,549.99
11516,569.98
11516,599.97
11516,599.98
11516,600.34
11516,615.0
11516,649.88
11516,649.99
11516,649.99
11516,699.99
11516,900.0
11516,1000.0
11516,1009.89
11516,1150.0
11517,848.0
11517,848.0
11517,875.0
11517,975.0
11517,995.0
11517,999.0
11517,1000.0
11517,1095.0
11517,1100.84
11517,1109.99
11517,1149.97
11517,1149.97
11517,1149.97
11517,1149.97
11517,1199.0
11517,1229.55
11518,675.0
11518,789.99
11518,799.0
11518,830.0
11518,841.0
11518,850.0
11518,859.0
11518,899.0
11518,949.98
11518,950.0
11518,954.0
11519,200.0
11519,280.0
11519,295.0
11519,296.0
11519,304.0
11519,339.0
11519,369.65
11520,325.0
11520,463.65
11520,588.0
11520,600.0
11520,699.0
11520,6200.0
11522,147.0
11522,159.0
11522,171.0
11522,215.0
11522,1225.005
11522,1525.005
11523,190.0
11523,195.0
11523,196.0
11523,199.0
11523,209.0
11523,214.0
11523,224.95
11523,225.0
11523,235.97
11523,245.0
11523,249.0
11523,253.98
11523,279.99
11523,393.97
11523,429.0
11524,209.99
11524,225.0
11524,229.0
11524,235.0
11524,235.0
11524,239.0
11524,239.0
11524,239.89
11524,249.0
11524,249.0
11524,249.0
11524,250.0
11524,269.0
11525,162.0
11525,162.0
11525,169.99
11525,189.0
11525,199.0
11525,199.95
11525,199.98
11525,199.99
11525,225.0
11525,229.89
11525,250.0
11525,260.0
11525,294.99
11525,325.0
11526,288.0
11526,288.0
11526,299.0
11526,308.0
11526,310.0
11526,319.0
11526,324.99
11526,325.0
11526,339.0
11526,349.0
11526,349.99
11526,351.0
11526,374.99
11526,382.5
11526,389.99
11527,234.95
11527,241.0
11527,245.0
11527,248.0
11527,249.94
11527,249.98
11527,251.0
11527,259.0
11527,259.95
11527,260.0
11527,261.0
11527,265.0
11527,268.0
11527,269.0
11528,1099.0
11528,1199.0
11528,1249.99
11528,1250.0
11528,1299.0
11528,1299.0
11528,1325.0
11528,1395.0
11528,1400.0
11528,1451.0
11528,1499.0
11528,1499.98
11528,1500.0
11528,1500.0
11528,1699.0
11529,425.0
11529,425.0
11529,500.0
11529,516.99
11529,524.0
11529,525.0
11529,582.0
11529,765.0
11529,2990.0
11530,449.0
11530,545.0
11530,557.0
11530,575.0
11530,599.99
11530,600.0
11530,640.0
11530,650.0
11531,419.99
11531,479.0
11531,557.0
11531,575.0
11531,586.0
11531,598.0
11531,625.0
11531,629.97
11531,650.0
11531,789.75
11532,495.0
11532,499.0
11532,499.99
11532,529.0
11532,569.0
11532,588.0
11532,1150.0
11533,449.0
11533,450.0
11533,489.0
11533,500.0
11533,545.0
11533,549.97
11533,557.0
11533,565.0
11533,680.0
11533,713.5
11534,525.0
11534,545.0
11534,549.0
11534,585.0
11534,599.0
11534,599.97
11534,599.99
11534,599.99
11534,599.99
11534,599.99
11534,645.0
11534,649.0
11534,757.89
11534,1050.0
11534,1099.0
11535,685.0
11535,695.0
11535,695.0
11535,699.0
11535,708.0
11535,715.0
11535,719.9
11535,749.95
11535,749.97
11535,749.97
11535,749.97
11535,749.97
11535,750.0
11535,799.0
11535,799.0
11536,685.0
11536,695.0
11536,695.0
11536,699.0
11536,708.0
11536,715.0
11536,719.9
11536,749.95
11536,749.97
11536,749.97
11536,749.97
11536,749.97
11536,750.0
11536,799.0
11536,799.0
11537,575.0
11537,579.0
11537,582.0
11537,595.0
11537,599.0
11537,599.97
11537,624.9
11537,639.98
11537,660.0
11539,499.0
11539,538.89
11539,720.0
11539,721.0
11539,725.0
11539,735.0
11539,795.0
11539,799.0
11539,799.0
11539,799.99
11539,819.0
11539,825.0
11539,894.98
11540,250.0
11540,259.0
11540,325.0
11540,334.98
11540,375.0
11540,1968.0
11541,340.0
11541,349.0
11541,350.0
11541,354.0
11541,365.0
11541,367.0
11541,375.0
11541,389.98
11541,421.0
11541,445.0
11541,446.98
11541,450.0
11541,2000.0
11541,4000.0
11541,4400.0
11542,225.0
11542,234.0
11542,235.0
11542,239.0
11542,250.0
11542,279.0
11542,289.98
11542,295.0
11542,299.99
11542,309.96
11542,345.84
11542,375.0
11542,499.99
11542,539.99
11542,795.0
11543,199.99
11543,248.0
11543,249.0
11543,261.95
11543,269.99
11543,269.99
11543,299.0
11543,299.0
11543,310.0
11543,319.95
11543,325.0
11543,474.0
11543,588.95
11543,600.0
11543,629.0
11544,139.0
11544,159.0
11544,159.98
11544,171.84
11544,171.99
11544,179.99
11544,184.0
11544,191.95
11544,1990.44
11545,175.0
11545,188.95
11545,195.0
11545,199.0
11545,228.0
11545,250.55
11546,127.0
11546,160.0
11546,179.99
11547,205.0
11547,209.0
11547,213.0
11547,218.0
11547,219.0
11547,219.99
11547,220.0
11547,249.0
11547,249.99
11547,259.0
11547,280.5
11547,299.99
11547,319.99
11547,415.0
11547,499.0
11547,525.5
11548,170.0
11548,177.98
11548,189.0
11548,189.97
11548,190.0
11548,190.0
11548,195.0
11548,195.99
11548,199.0
11548,199.0
11548,199.98
11548,199.98
11548,219.0
11548,225.0
11548,239.99
11548,240.74
11549,170.0
11549,177.98
11549,189.0
11549,189.97
11549,190.0
11549,190.0
11549,195.0
11549,195.99
11549,199.0
11549,199.0
11549,199.98
11549,199.98
11549,219.0
11549,225.0
11549,239.99
11549,240.74
11550,206.0
11550,218.0
11550,225.0
11550,225.0
11550,225.0
11550,228.0
11550,259.0
11550,259.0
11550,273.65
11550,279.0
11550,303.0
11550,324.99
11550,435.0
11550,1099.0
11551,250.0
11551,275.0
11551,290.0
11551,299.0
11551,300.0
11551,319.0
11551,324.98
11551,361.0
11551,450.0
11551,4266.99
11551,4560.0
11552,475.0
11552,479.0
11552,495.0
11552,495.0
11552,519.95
11552,545.0
11552,545.0
11552,545.0
11552,550.0
11552,599.0
11552,599.97
11552,625.0
11552,700.0
11552,702.0
11552,799.0
11552,830.0
11552,899.88
11552,946.89
11552,1500.0
11552,1699.0
11552,1887.75
11553,244.95
11553,260.0
11553,269.0
11553,269.0
11553,282.0
11553,285.0
11553,294.99
11553,295.0
11553,299.99
11553,315.0
11553,319.99
11553,352.0
11553,352.0
11553,359.0
11553,399.0
11553,699.0
11553,860.0
11553,882.75
11553,1514.0
11554,180.0
11554,215.0
11554,225.0
11554,249.99
11554,249.99
11554,250.0
11554,269.0
11554,275.65
11554,285.0
11554,289.0
11554,325.0
11554,329.0
11554,335.0
11554,1299.0
11554,3028.0
11554,3463.99
11555,269.0
11555,324.0
11555,389.0
11555,399.0
11555,399.0
11555,399.0
11555,424.99
11555,425.0
11555,449.9
11555,487.0
11555,495.0
11555,495.0
11555,499.99
11555,504.0
11555,537.5
11555,595.0
11555,599.99
11555,699.99
11555,859.0
11555,900.0
11555,950.0
11555,1110.0
11555,1500.0
11555,1887.55
11556,390.0
11556,395.0
11556,405.0
11556,439.2
11556,499.0
11556,499.0
11556,534.99
11556,626.89
11556,940.0
11557,385.0
11557,385.0
11557,399.0
11557,399.0
11557,417.0
11557,428.0
11557,445.0
11557,449.99
11557,449.99
11557,450.0
11557,459.99
11557,466.95
11557,489.98
11557,499.0
11557,499.99
11557,520.0
11557,583.74
11557,624.99
11557,939.95
11557,1035.0
11559,139.0
11559,145.0
11559,152.0
11559,160.0
11559,175.0
11560,1895.0
11560,2176.0
11561,6319.0
11561,7528.89
11561,10540.0
11561,31500.0
11561,86652.0
11562,2525.0
11562,2530.0
11562,2676.0
11562,5873.0
11563,2300.0
11563,2395.0
11563,2399.0
11563,2475.0
11563,2499.99
11563,2750.0
11563,2751.13
11563,2795.0
11563,2834.0
11563,2900.0
11563,3512.5
11564,3200.0
11564,3400.0
11564,3400.0
11564,3500.0
11564,3595.0
11564,3599.0
11564,3694.99
11564,3799.99
11564,3895.0
11564,3899.99
11564,3950.0
11564,3995.0
11564,3999.0
11564,3999.99
11564,4744.0
11564,5017.0
11564,6065.0
11564,8333.33
11564,8333.33
11564,9999.99
11565,133.13
11565,135.0
11565,135.0
11565,149.0
11565,149.99
11565,155.0
11565,162.0
11565,179.98
11565,185.0
11565,649.0
11565,2148.0
11566,139.0
11566,165.0
11566,175.0
11566,325.0
11566,1884.0
11566,1980.0
11567,119.0
11567,132.0
11567,135.94
11567,135.95
11567,135.98
11567,199.0
11567,219.9
11567,499.0
11567,631.75
11568,99.0
11568,177.0
11568,188.0
11568,189.0
11568,194.0
11568,195.0
11568,195.0
11568,199.0
11568,215.0
11568,224.95
11568,224.98
11568,229.0
11568,245.89
11568,259.99
11568,415.0
11568,467.99
11568,575.0
11568,685.0
11570,245.0
11570,245.0
11570,250.0
11570,259.0
11570,266.0
11570,295.0
11570,300.0
11570,315.0
11570,350.89
11571,190.0
11571,190.0
11571,195.0
11571,230.0
11571,243.55
11572,73.0
11572,88.0
11572,109.0
11572,114.95
11572,116.0
11572,126.0
11572,142.0
11572,190.0
11572,299.0
11573,73.0
11573,88.0
11573,109.0
11573,114.95
11573,116.0
11573,126.0
11573,142.0
11573,190.0
11573,299.0
11574,224.95
11574,228.0
11574,229.0
11574,235.0
11574,241.0
11574,245.0
11574,249.0
11574,249.98
11574,266.0
11574,275.65
11574,289.0
11574,299.0
11574,325.0
11574,325.0
11574,379.98
11574,450.0
11574,565.0
11574,750.0
11574,750.0
11574,900.0
11575,142.0
11575,151.0
11575,180.0
11576,150.0
11576,152.0
11576,169.0
11576,175.0
11576,195.0
11577,129.0
11577,162.0
11577,175.0
11577,181.65
11577,189.97
11577,209.0
11577,2304.0
11578,120.0
11578,129.0
11578,129.0
11578,130.0
11578,135.0
11578,149.0
11578,152.0
11578,161.65
11578,165.0
11578,301.0
11578,1780.0
11579,114.95
11579,129.0
11579,135.0
11579,152.0
11579,169.0
11579,169.0
11579,174.55
11579,200.0
11579,345.0
11580,152.0
11580,155.0
11580,155.0
11580,158.95
11580,159.0
11580,167.25
11580,174.98
11580,174.99
11580,175.0
11580,178.99
11580,180.0
11580,190.0
11580,194.89
11580,199.0
11580,199.99
11580,200.74
11580,215.99
11580,219.0
11580,224.99
11580,229.99
11580,236.97
11581,74.98
11581,137.0
11581,145.0
11581,148.0
11581,158.99
11581,159.0
11581,168.99
11581,170.0
11581,174.99
11581,175.89
11581,185.74
11581,220.0
11581,345.0
11581,359.0
11582,105.0
11582,149.99
11582,165.0
11582,171.0
11582,179.0
11582,184.0
11582,185.0
11582,199.0
11582,199.0
11582,215.0
11582,219.95
11582,219.99
11582,224.98
11582,235.0
11582,237.55
11582,239.2
11582,239.99
11582,249.0
11582,249.89
11582,249.99
11582,265.5
11582,267.34
11583,209.0
11583,209.0
11583,213.0
11583,219.0
11583,227.0
11583,235.0
11583,235.0
11583,239.95
11583,245.0
11583,255.99
11583,259.0
11583,259.0
11584,129.99
11584,209.0
11584,210.0
11584,214.94
11584,215.0
11584,215.0
11584,225.0
11584,225.0
11584,235.0
11585,75.0
11585,81.95
11585,112.95
11585,125.0
11585,133.0
11585,139.0
11585,150.0
11585,164.99
11585,165.99
11585,169.89
11585,175.98
11585,179.99
11585,189.98
11585,193.84
11585,228.99
11585,284.99
11585,315.0
11585,473.54
11585,489.99
11586,139.0
11586,145.0
11586,149.0
11586,162.0
11586,229.97
11586,283.24
11586,3287.16
11587,129.0
11587,130.0
11587,145.0
11587,145.0
11587,149.0
11587,149.95
11587,150.0
11587,152.0
11587,155.0
11587,165.0
11587,170.0
11587,199.99
11587,230.84
11587,524.99
11588,236.0
11588,249.0
11588,250.0
11588,254.94
11588,272.0
11588,279.0
11588,279.99
11588,279.99
11588,280.0
11588,282.0
11588,289.99
11588,299.0
11588,306.95
11588,320.29
11588,322.0
11588,325.0
11588,339.0
11588,350.74
11588,369.98
11588,585.0
11589,155.0
11589,155.0
11589,158.0
11589,159.0
11589,159.94
11589,164.99
11589,165.0
11589,167.99
11589,169.98
11589,169.99
11589,171.95
11589,185.0
11589,185.0
11589,189.0
11589,195.0
11589,199.0
11589,275.0
11589,399.99
11590,139829.0
11590,144304.0
11590,148778.0
11590,151016.0
11590,181834.0
11590,184575.0
11592,158.0
11592,163.0
11592,164.94
11592,195.0
11592,199.0
11592,210.0
11592,213.89
11592,225.0
11592,299.99
11592,495.0
11592,749.0
11592,894.0
11593,389.0
11593,395.0
11593,405.0
11593,475.0
11594,325.0
11594,329.0
11594,329.0
11594,349.97
11594,361.0
11594,368.0
11594,369.0
11594,413.55
11594,630.0
11594,699.0
11594,1349.0
11594,4415.0
11595,99.0
11595,184.94
11595,189.0
11595,207.0
11595,209.98
11595,213.0
11595,215.0
11595,215.0
11595,234.0
11595,235.99
11595,239.99
11595,249.0
11595,249.97
11595,249.99
11595,249.99
11595,250.0
11595,255.0
11595,274.5
11595,279.99
11595,399.0
11595,960.0
11596,194.94
11596,196.0
11596,250.0
11596,1650.0
11597,202.0
11597,219.95
11597,410.99
11597,495.0
11597,626.75
11598,169.0
11598,175.0
11598,179.0
11598,189.0
11598,207.89
11598,240.0
11598,295.0
11598,557.5
11598,632.89
11599,145.0
11599,185.0
11600,240.0
11600,247.0
11600,300.0
11600,325.0
11600,399.99
11600,449.99
11600,455.0
11600,695.0
11600,2058.0
11601,182.0
11601,219.65
11602,500.0
11603,135.0
11603,247.0
11604,395.0
11604,449.99
11604,506.0
11604,6564.99
11604,6684.0
11605,430.0
11605,499.99
11605,506.0
11605,525.0
11605,543.95
11605,575.0
11605,5836.99
11605,5868.0
11606,158.0
11606,191.0
11607,239.0
11607,329.99
11607,489.99
11607,608.0
11608,333.33
11608,506.0
11609,455.0
11609,473.99
11609,495.0
11609,499.0
11609,499.99
11609,525.0
11609,550.0
11609,599.0
11609,627.99
11609,629.99
11609,630.5
11609,643.0
11609,699.99
11609,741.0
11609,849.0
11609,899.99
11609,999.0
11609,1145.0
11609,1202.0
11609,1250.0
11609,1499.0
11609,1652.0
11609,1799.0
11610,470.0
11610,475.0
11610,525.0
11610,531.0
11610,624.97
11610,649.0
11610,649.99
11610,660.0
11610,664.25
11610,714.99
11610,899.0
11610,899.98
11610,985.18
11610,1099.0
11610,1099.95
11610,1437.99
11610,1473.0
11610,2051.98
11610,2759.95
11611,152.0
11611,990.0
11611,1212.0
11612,145.0
11612,274.97
11613,149.99
11613,166.0
11613,167.0
11613,175.0
11613,179.0
11613,179.0
11613,200.0
11613,1990.0
11614,109.0
11614,180.0
11614,184.94
11614,195.0
11614,195.0
11614,195.0
11614,197.0
11614,199.99
11614,249.98
11614,250.0
11615,259.99
11615,274.94
11615,275.0
11615,275.0
11615,275.0
11615,276.0
11615,279.2
11615,295.0
11615,295.0
11615,299.89
11615,299.99
11615,319.0
11615,329.99
11615,330.0
11615,375.55
11615,398.84
11615,655.0
11615,1950.0
11616,455.0
11616,459.98
11616,495.0
11617,127.0
11618,299.95
11618,316.0
11618,465.0
11618,499.99
11618,512.0
11618,600.0
11618,609.75
11618,1150.0
11618,2364.0
11619,221.0
11619,350.0
11620,145.0
11620,152.0
11621,215.0
11621,229.0
11621,450.0
11621,2820.0
11622,485.0
11622,499.0
11622,519.0
11622,519.0
11622,543.0
11622,549.99
11622,589.0
11622,617.98
11622,674.99
11622,699.97
11622,7092.0
11624,500.0
11624,525.0
11624,539.0
11624,595.0
11624,650.0
11624,674.99
11624,699.97
11624,719.2
11624,739.89
11624,6612.0
11625,750.0
11625,949.0
11625,980.0
11625,1499.0
11625,1695.0
11625,5875.0
